day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
177.0,135272.9635293365,2.823400300627338E-4,0.0,0.0,0.030711631690349645,0.0,0.0,1.922753031768076E-5,0.0,0.0,9.847341702633389E-5,0.0,0.0,8820588.073386306,0.0,0.0,44138.9319730492,0.0,0.0
178.0,135272.96329922692,2.4775892824359293E-4,0.0,0.0,0.02694999465382276,0.0,0.0,1.6873044792251166E-5,0.0,0.0,8.647735606404346E-5,0.0,0.0,8820588.077426238,0.0,0.0,44138.93197378801,0.0,0.0
179.0,135272.96309730152,2.1741332727020948E-4,0.0,0.0,0.02364909280249056,0.0,0.0,1.4806871059922603E-5,0.0,0.0,7.59416469264239E-5,0.0,0.0,8820588.080971383,0.0,0.0,44138.93197443689,0.0,0.0
180.0,135272.96292010814,1.907844626441612E-4,0.0,0.0,0.020752494008592474,0.0,0.0,1.2993705253870761E-5,0.0,0.0,6.668865205643357E-5,0.0,0.0,8820588.0840823,0.0,0.0,44138.9319750066,0.0,0.0
181.0,135272.96276461703,1.6741710810994922E-4,0.0,0.0,0.0182106781183151,0.0,0.0,1.1402566407725811E-5,0.0,0.0,5.8562322458543495E-5,0.0,0.0,8820588.086812183,0.0,0.0,44138.93197550695,0.0,0.0
182.0,135272.96262817067,1.4691179350526614E-4,0.0,0.0,0.015980190351420905,0.0,0.0,1.0006267132452884E-5,0.0,0.0,5.142557667968807E-5,0.0,0.0,8820588.08920772,0.0,0.0,44138.93197594635,0.0,0.0
183.0,135272.96250843667,1.2891797576586596E-4,0.0,0.0,0.014022898395346617,0.0,0.0,8.78094910572397E-6,0.0,0.0,4.515799763243866E-5,0.0,0.0,8820588.091309838,0.0,0.0,44138.93197633212,0.0,0.0
184.0,135272.96240336783,1.1312804634321353E-4,0.0,0.0,0.012305340492897075,0.0,0.0,7.705675438024911E-6,0.0,0.0,3.9653808767986875E-5,0.0,0.0,8820588.0931545,0.0,0.0,44138.93197667093,0.0,0.0
185.0,135272.96231116774,9.92720725915357E-5,0.0,0.0,0.010798153378313516,0.0,0.0,6.762072951389953E-6,0.0,0.0,3.482009576105784E-5,0.0,0.0,8820588.094773233,0.0,0.0,44138.93197696837,0.0,0.0
186.0,135272.96223026022,8.711318322809615E-5,0.0,0.0,0.009475570281604237,0.0,0.0,5.934018259338707E-6,0.0,0.0,3.057524396155768E-5,0.0,0.0,8820588.0961937,0.0,0.0,44138.93197722965,0.0,0.0
187.0,135272.96215926245,7.644351898092532E-5,0.0,0.0,0.00831498041893135,0.0,0.0,5.2073622848741485E-6,0.0,0.0,2.6847565466287173E-5,0.0,0.0,8820588.097440194,0.0,0.0,44138.93197745913,0.0,0.0
188.0,135272.96209696055,6.70806792001157E-5,0.0,0.0,0.007296542438028134,0.0,0.0,4.569688510064812E-6,0.0,0.0,2.357409282797044E-5,0.0,0.0,8820588.098534005,0.0,0.0,44138.93197766032,0.0,0.0
189.0,135272.9620422895,5.886460368729225E-5,0.0,0.0,0.00640284521004961,0.0,0.0,4.01010082699949E-6,0.0,0.0,2.0699519200540098E-5,0.0,0.0,8820588.099493848,0.0,0.0,44138.93197783723,0.0,0.0
190.0,135272.96199431445,5.1654836437916614E-5,0.0,0.0,0.005618610168704176,0.0,0.0,3.519037365609861E-6,0.0,0.0,1.817526716517651E-5,0.0,0.0,8820588.100336125,0.0,0.0,44138.93197799243,0.0,0.0
191.0,135272.9619522152,4.532812451989584E-5,0.0,0.0,0.004930430107815669,0.0,0.0,3.0881071176464234E-6,0.0,0.0,1.5958670631562068E-5,0.0,0.0,8820588.10107525,0.0,0.0,44138.9319781291,0.0,0.0
192.0,135272.9619152722,3.9776311041126205E-5,0.0,0.0,0.0043265399717657554,0.0,0.0,2.7099465655453506E-6,0.0,0.0,1.4012256098845764E-5,0.0,0.0,8820588.101723839,0.0,0.0,44138.93197824877,0.0,0.0
193.0,135272.96188285423,3.4904486186059114E-5,0.0,0.0,0.0037966157202234257,0.0,0.0,2.3780938666921086E-6,0.0,0.0,1.2303111222285519E-5,0.0,0.0,8820588.102292987,0.0,0.0,44138.931978354034,0.0,0.0
194.0,135272.9618544069,3.062936471307924E-5,0.0,0.0,0.0033315978285310068,0.0,0.0,2.086878443509785E-6,0.0,0.0,1.080233009204011E-5,0.0,0.0,8820588.102792423,0.0,0.0,44138.931978445886,0.0,0.0
195.0,135272.96182944375,2.687786217584128E-5,0.0,0.0,0.0029235364062921965,0.0,0.0,1.8313240929997654E-6,0.0,0.0,9.484525914384007E-6,0.0,0.0,8820588.10323069,0.0,0.0,44138.931978527355,0.0,0.0
196.0,135272.96180753814,2.3585845528907325E-5,0.0,0.0,0.0025654552862952994,0.0,0.0,1.607063960335747E-6,0.0,0.0,8.327402914062249E-6,0.0,0.0,8820588.103615282,0.0,0.0,44138.931978598055,0.0,0.0
197.0,135272.96178831544,2.0697036759138693E-5,0.0,0.0,0.002251232760225116,0.0,0.0,1.410265923804882E-6,0.0,0.0,7.311380268356825E-6,0.0,0.0,8820588.10395277,0.0,0.0,44138.931978660425,0.0,0.0
198.0,135272.96177144715,1.816205080028072E-5,0.0,0.0,0.0019754969222124746,0.0,0.0,1.2375671162648792E-6,0.0,0.0,6.419261755207309E-6,0.0,0.0,8820588.104248917,0.0,0.0,44138.93197871524,0.0,0.0
199.0,135272.961756645,1.5937551283761262E-5,0.0,0.0,0.0017335338310081338,0.0,0.0,1.0860164643812572E-6,0.0,0.0,5.63594556393375E-6,0.0,0.0,8820588.1045088,0.0,0.0,44138.9319787635,0.0,0.0
